x,y
919,326
918,325
910,325
909,324
908,324
907,323
907,322
906,321
907,320
907,318
908,317
908,315
909,314
909,310
907,308
906,308
905,307
902,307
901,306
898,306
896,304
896,303
892,299
891,299
890,298
888,298
887,297
884,297
883,296
878,296
877,295
874,295
873,294
871,294
870,295
869,295
868,296
867,296
866,297
863,297
862,296
861,296
858,293
858,292
851,285
850,285
848,283
842,283
841,284
840,284
839,285
838,285
836,283
836,281
835,280
835,278
834,277
834,276
833,276
832,275
831,275
830,274
824,274
823,275
821,275
820,276
819,276
818,277
817,277
816,278
815,278
814,279
813,279
812,278
811,278
809,276
809,275
808,274
808,273
806,271
805,271
804,270
800,270
799,269
798,269
797,268
797,267
796,266
796,264
794,262
794,261
793,260
792,260
791,259
790,259
789,258
788,258
786,256
787,255
787,253
788,252
788,245
787,244
787,243
786,242
786,241
784,239
783,239
782,238
781,238
780,237
777,237
776,238
775,238
774,239
770,239
769,238
769,237
768,236
768,234
767,233
767,232
766,232
765,231
764,231
763,230
762,230
759,227
759,226
757,224
757,223
756,222
756,221
754,219
754,218
752,216
752,215
750,213
750,212
747,209
746,209
745,208
740,208
737,211
735,211
731,207
730,207
729,206
728,206
727,205
725,205
723,203
722,203
720,201
720,200
716,196
715,196
714,195
713,195
712,194
710,194
709,193
707,193
706,192
704,192
703,191
701,191
700,190
699,190
698,189
697,189
696,188
695,188
694,187
691,187
690,186
688,186
687,185
686,185
685,184
684,184
683,183
682,183
681,182
675,182
674,183
670,183
668,181
668,175
669,174
669,172
670,171
670,170
671,169
671,168
672,167
672,161
671,160
671,159
670,158
670,157
667,154
666,154
665,153
664,153
663,152
662,152
661,151
660,151
657,148
657,147
655,145
655,144
654,143
654,140
653,139
653,136
654,135
654,127
655,126
655,125
654,124
654,120
653,119
653,118
652,117
652,116
647,111
646,111
645,110
640,110
639,111
637,111
636,112
635,112
633,114
632,114
631,115
629,115
628,116
622,116
620,114
619,114
615,110
613,110
612,111
611,111
610,112
606,112
605,111
604,111
603,110
602,110
600,108
599,108
598,107
597,107
596,106
594,106
593,105
582,105
581,104
576,104
575,103
574,103
573,102
572,102
571,101
570,101
568,99
567,99
566,98
565,98
564,97
563,97
562,96
561,96
560,95
559,95
558,94
556,94
555,93
554,93
553,92
551,92
550,91
549,91
548,90
547,90
546,89
545,89
544,88
541,88
539,90
539,91
538,92
538,93
537,94
533,94
532,93
527,93
526,94
526,95
525,96
525,97
524,98
524,100
522,102
522,103
521,104
520,104
519,105
516,105
515,104
514,104
509,99
508,99
506,97
505,97
504,96
503,96
502,95
500,95
499,94
496,94
495,95
493,95
492,96
492,97
491,98
491,99
490,100
490,115
491,116
491,127
490,128
490,137
489,138
489,143
488,144
488,147
487,148
487,149
486,150
486,151
480,157
479,157
478,158
477,158
476,159
472,159
471,160
466,160
465,161
463,161
462,162
461,162
459,164
459,165
458,166
458,167
459,168
459,169
460,170
460,171
463,174
463,175
464,176
464,181
465,182
465,184
464,185
464,188
461,191
460,191
459,192
457,192
456,193
454,193
453,194
451,194
450,195
447,195
446,196
442,196
441,197
438,197
437,196
436,196
430,190
430,189
429,188
429,187
430,186
430,184
431,183
431,179
427,175
427,174
426,173
426,172
425,171
425,165
424,164
424,163
423,162
423,161
422,160
422,159
413,150
413,144
412,143
412,135
410,133
409,133
407,131
406,131
405,130
402,130
401,129
394,129
393,130
391,130
389,128
389,126
385,122
384,122
383,121
381,121
380,120
378,120
374,116
368,116
366,114
365,114
364,113
363,113
359,109
359,108
358,107
358,105
353,100
353,99
347,93
346,93
344,91
343,91
342,90
339,90
336,87
336,86
335,86
333,84
332,84
331,83
328,83
323,78
322,78
321,77
